"ts","mean.r2","sd.r2","mean.rRMSE","sd.rRMSE","num"
16,0.107917439973307,0.114210559929098,0.356292717448881,0.295083228635192,288
15,0.107585872334286,0.113624513520591,0.354423617363154,0.296326765982127,288
14,0.107182402695535,0.112475025138696,0.364155107847406,0.326432199525138,288
13,0.1059015376884,0.110754180950978,0.363717657645516,0.330053920553144,288
12,0.105265160620658,0.111152234800327,0.365361077321476,0.333427340679149,286
11,0.105765206815432,0.113243281193488,0.366600622608643,0.336969289015196,281
10,0.105193897686944,0.114720022152631,0.372704699571379,0.340848811263595,281
9,0.103118232925314,0.114575798027521,0.374927765128698,0.331929763776081,284
8,0.100119832800517,0.115235602629878,0.377279206362553,0.335102617123218,290
7,0.0961835490801584,0.113601988709866,0.380020706640337,0.334600176773533,296
6,0.0953022711254616,0.112726745079356,0.388796512854649,0.340578275108197,291
5,0.0919538336248316,0.112500727485191,0.389630599699074,0.346429513520552,292
4,0.08912707250292,0.108383562582201,0.398815423999106,0.363386711757476,287
3,0.0865263130485761,0.104247025337137,0.399690400469566,0.369538309841317,277
2,0.0776983502506015,0.0943706032872159,0.41425315620793,0.418721474695532,267
